time,Body.cw,Body.cx,Body.cy,Body.cz,Body.dt,Body.timestamp,Body.systemtime,Hips.Gqw,Hips.Gqx,Hips.Gqy,Hips.Gqz,Hips.Gdqw,Hips.Gdqx,Hips.Gdqy,Hips.Gdqz,Hips.Lqw,Hips.Lqx,Hips.Lqy,Hips.Lqz,Hips.rx,Hips.ry,Hips.rz,Hips.lax,Hips.lay,Hips.laz,Hips.cw,Hips.cx,Hips.cy,Hips.cz,Hips.ax,Hips.ay,Hips.az,Hips.mx,Hips.my,Hips.mz,Hips.gx,Hips.gy,Hips.gz,Hips.Ax,Hips.Ay,Hips.Az,Hips.Mx,Hips.My,Hips.Mz,Hips.Gx,Hips.Gy,Hips.Gz,Hips.em,RightThigh.Gqw,RightThigh.Gqx,RightThigh.Gqy,RightThigh.Gqz,RightThigh.Gdqw,RightThigh.Gdqx,RightThigh.Gdqy,RightThigh.Gdqz,RightThigh.Lqw,RightThigh.Lqx,RightThigh.Lqy,RightThigh.Lqz,RightThigh.rx,RightThigh.ry,RightThigh.rz,RightThigh.lax,RightThigh.lay,RightThigh.laz,RightThigh.cw,RightThigh.cx,RightThigh.cy,RightThigh.cz,RightThigh.ax,RightThigh.ay,RightThigh.az,RightThigh.mx,RightThigh.my,RightThigh.mz,RightThigh.gx,RightThigh.gy,RightThigh.gz,RightThigh.Ax,RightThigh.Ay,RightThigh.Az,RightThigh.Mx,RightThigh.My,RightThigh.Mz,RightThigh.Gx,RightThigh.Gy,RightThigh.Gz,RightThigh.dt,RightThigh.timestamp,RightThigh.systemtime,RightThigh.em,RightThigh.ec,RightThigh.atm,RightThigh.elev,RightLeg.Gqw,RightLeg.Gqx,RightLeg.Gqy,RightLeg.Gqz,RightLeg.Gdqw,RightLeg.Gdqx,RightLeg.Gdqy,RightLeg.Gdqz,RightLeg.Lqw,RightLeg.Lqx,RightLeg.Lqy,RightLeg.Lqz,RightLeg.rx,RightLeg.ry,RightLeg.rz,RightLeg.lax,RightLeg.lay,RightLeg.laz,RightLeg.cw,RightLeg.cx,RightLeg.cy,RightLeg.cz,RightLeg.ax,RightLeg.ay,RightLeg.az,RightLeg.mx,RightLeg.my,RightLeg.mz,RightLeg.gx,RightLeg.gy,RightLeg.gz,RightLeg.Ax,RightLeg.Ay,RightLeg.Az,RightLeg.Mx,RightLeg.My,RightLeg.Mz,RightLeg.Gx,RightLeg.Gy,RightLeg.Gz,RightLeg.em,RightFoot.Gqw,RightFoot.Gqx,RightFoot.Gqy,RightFoot.Gqz,RightFoot.Gdqw,RightFoot.Gdqx,RightFoot.Gdqy,RightFoot.Gdqz,RightFoot.Lqw,RightFoot.Lqx,RightFoot.Lqy,RightFoot.Lqz,RightFoot.rx,RightFoot.ry,RightFoot.rz,RightFoot.lax,RightFoot.lay,RightFoot.laz,RightFoot.cw,RightFoot.cx,RightFoot.cy,RightFoot.cz,RightFoot.ax,RightFoot.ay,RightFoot.az,RightFoot.mx,RightFoot.my,RightFoot.mz,RightFoot.gx,RightFoot.gy,RightFoot.gz,RightFoot.Ax,RightFoot.Ay,RightFoot.Az,RightFoot.Mx,RightFoot.My,RightFoot.Mz,RightFoot.Gx,RightFoot.Gy,RightFoot.Gz,RightFoot.em,RightFoot.pw,RightFoot.px,RightFoot.py,RightFoot.pz,RightToe.cw,RightToe.cx,RightToe.cy,RightToe.cz,RightToeEnd.cw,RightToeEnd.cx,RightToeEnd.cy,RightToeEnd.cz,RightHeel.cw,RightHeel.cx,RightHeel.cy,RightHeel.cz,LeftThigh.Gqw,LeftThigh.Gqx,LeftThigh.Gqy,LeftThigh.Gqz,LeftThigh.Gdqw,LeftThigh.Gdqx,LeftThigh.Gdqy,LeftThigh.Gdqz,LeftThigh.Lqw,LeftThigh.Lqx,LeftThigh.Lqy,LeftThigh.Lqz,LeftThigh.rx,LeftThigh.ry,LeftThigh.rz,LeftThigh.lax,LeftThigh.lay,LeftThigh.laz,LeftThigh.cw,LeftThigh.cx,LeftThigh.cy,LeftThigh.cz,LeftThigh.ax,LeftThigh.ay,LeftThigh.az,LeftThigh.mx,LeftThigh.my,LeftThigh.mz,LeftThigh.gx,LeftThigh.gy,LeftThigh.gz,LeftThigh.Ax,LeftThigh.Ay,LeftThigh.Az,LeftThigh.Mx,LeftThigh.My,LeftThigh.Mz,LeftThigh.Gx,LeftThigh.Gy,LeftThigh.Gz,LeftThigh.em,LeftLeg.Gqw,LeftLeg.Gqx,LeftLeg.Gqy,LeftLeg.Gqz,LeftLeg.Gdqw,LeftLeg.Gdqx,LeftLeg.Gdqy,LeftLeg.Gdqz,LeftLeg.Lqw,LeftLeg.Lqx,LeftLeg.Lqy,LeftLeg.Lqz,LeftLeg.rx,LeftLeg.ry,LeftLeg.rz,LeftLeg.lax,LeftLeg.lay,LeftLeg.laz,LeftLeg.cw,LeftLeg.cx,LeftLeg.cy,LeftLeg.cz,LeftLeg.ax,LeftLeg.ay,LeftLeg.az,LeftLeg.mx,LeftLeg.my,LeftLeg.mz,LeftLeg.gx,LeftLeg.gy,LeftLeg.gz,LeftLeg.Ax,LeftLeg.Ay,LeftLeg.Az,LeftLeg.Mx,LeftLeg.My,LeftLeg.Mz,LeftLeg.Gx,LeftLeg.Gy,LeftLeg.Gz,LeftLeg.em,LeftFoot.Gqw,LeftFoot.Gqx,LeftFoot.Gqy,LeftFoot.Gqz,LeftFoot.Gdqw,LeftFoot.Gdqx,LeftFoot.Gdqy,LeftFoot.Gdqz,LeftFoot.Lqw,LeftFoot.Lqx,LeftFoot.Lqy,LeftFoot.Lqz,LeftFoot.rx,LeftFoot.ry,LeftFoot.rz,LeftFoot.lax,LeftFoot.lay,LeftFoot.laz,LeftFoot.cw,LeftFoot.cx,LeftFoot.cy,LeftFoot.cz,LeftFoot.ax,LeftFoot.ay,LeftFoot.az,LeftFoot.mx,LeftFoot.my,LeftFoot.mz,LeftFoot.gx,LeftFoot.gy,LeftFoot.gz,LeftFoot.Ax,LeftFoot.Ay,LeftFoot.Az,LeftFoot.Mx,LeftFoot.My,LeftFoot.Mz,LeftFoot.Gx,LeftFoot.Gy,LeftFoot.Gz,LeftFoot.em,LeftFoot.pw,LeftFoot.px,LeftFoot.py,LeftFoot.pz,LeftToe.cw,LeftToe.cx,LeftToe.cy,LeftToe.cz,LeftToeEnd.cw,LeftToeEnd.cx,LeftToeEnd.cy,LeftToeEnd.cz,LeftHeel.cw,LeftHeel.cx,LeftHeel.cy,LeftHeel.cz,SpineLow.Lqw,SpineLow.Lqx,SpineLow.Lqy,SpineLow.Lqz,SpineLow.rx,SpineLow.ry,SpineLow.rz,SpineLow.cw,SpineLow.cx,SpineLow.cy,SpineLow.cz,SpineMid.Lqw,SpineMid.Lqx,SpineMid.Lqy,SpineMid.Lqz,SpineMid.rx,SpineMid.ry,SpineMid.rz,SpineMid.cw,SpineMid.cx,SpineMid.cy,SpineMid.cz,Chest.Gqw,Chest.Gqx,Chest.Gqy,Chest.Gqz,Chest.Gdqw,Chest.Gdqx,Chest.Gdqy,Chest.Gdqz,Chest.Lqw,Chest.Lqx,Chest.Lqy,Chest.Lqz,Chest.rx,Chest.ry,Chest.rz,Chest.lax,Chest.lay,Chest.laz,Chest.cw,Chest.cx,Chest.cy,Chest.cz,Chest.ax,Chest.ay,Chest.az,Chest.mx,Chest.my,Chest.mz,Chest.gx,Chest.gy,Chest.gz,Chest.Ax,Chest.Ay,Chest.Az,Chest.Mx,Chest.My,Chest.Mz,Chest.Gx,Chest.Gy,Chest.Gz,Chest.em,RightShoulder.Gqw,RightShoulder.Gqx,RightShoulder.Gqy,RightShoulder.Gqz,RightShoulder.Gdqw,RightShoulder.Gdqx,RightShoulder.Gdqy,RightShoulder.Gdqz,RightShoulder.Lqw,RightShoulder.Lqx,RightShoulder.Lqy,RightShoulder.Lqz,RightShoulder.rx,RightShoulder.ry,RightShoulder.rz,RightShoulder.lax,RightShoulder.lay,RightShoulder.laz,RightShoulder.cw,RightShoulder.cx,RightShoulder.cy,RightShoulder.cz,RightShoulder.ax,RightShoulder.ay,RightShoulder.az,RightShoulder.mx,RightShoulder.my,RightShoulder.mz,RightShoulder.gx,RightShoulder.gy,RightShoulder.gz,RightShoulder.Ax,RightShoulder.Ay,RightShoulder.Az,RightShoulder.Mx,RightShoulder.My,RightShoulder.Mz,RightShoulder.Gx,RightShoulder.Gy,RightShoulder.Gz,RightShoulder.em,RightArm.Gqw,RightArm.Gqx,RightArm.Gqy,RightArm.Gqz,RightArm.Gdqw,RightArm.Gdqx,RightArm.Gdqy,RightArm.Gdqz,RightArm.Lqw,RightArm.Lqx,RightArm.Lqy,RightArm.Lqz,RightArm.rx,RightArm.ry,RightArm.rz,RightArm.lax,RightArm.lay,RightArm.laz,RightArm.cw,RightArm.cx,RightArm.cy,RightArm.cz,RightArm.ax,RightArm.ay,RightArm.az,RightArm.mx,RightArm.my,RightArm.mz,RightArm.gx,RightArm.gy,RightArm.gz,RightArm.Ax,RightArm.Ay,RightArm.Az,RightArm.Mx,RightArm.My,RightArm.Mz,RightArm.Gx,RightArm.Gy,RightArm.Gz,RightArm.em,RightForearm.Gqw,RightForearm.Gqx,RightForearm.Gqy,RightForearm.Gqz,RightForearm.Gdqw,RightForearm.Gdqx,RightForearm.Gdqy,RightForearm.Gdqz,RightForearm.Lqw,RightForearm.Lqx,RightForearm.Lqy,RightForearm.Lqz,RightForearm.rx,RightForearm.ry,RightForearm.rz,RightForearm.lax,RightForearm.lay,RightForearm.laz,RightForearm.cw,RightForearm.cx,RightForearm.cy,RightForearm.cz,RightForearm.ax,RightForearm.ay,RightForearm.az,RightForearm.mx,RightForearm.my,RightForearm.mz,RightForearm.gx,RightForearm.gy,RightForearm.gz,RightForearm.Ax,RightForearm.Ay,RightForearm.Az,RightForearm.Mx,RightForearm.My,RightForearm.Mz,RightForearm.Gx,RightForearm.Gy,RightForearm.Gz,RightForearm.em,RightHand.Gqw,RightHand.Gqx,RightHand.Gqy,RightHand.Gqz,RightHand.Gdqw,RightHand.Gdqx,RightHand.Gdqy,RightHand.Gdqz,RightHand.Lqw,RightHand.Lqx,RightHand.Lqy,RightHand.Lqz,RightHand.rx,RightHand.ry,RightHand.rz,RightHand.lax,RightHand.lay,RightHand.laz,RightHand.cw,RightHand.cx,RightHand.cy,RightHand.cz,RightHand.ax,RightHand.ay,RightHand.az,RightHand.mx,RightHand.my,RightHand.mz,RightHand.gx,RightHand.gy,RightHand.gz,RightHand.Ax,RightHand.Ay,RightHand.Az,RightHand.Mx,RightHand.My,RightHand.Mz,RightHand.Gx,RightHand.Gy,RightHand.Gz,RightHand.em,RightFinger.cw,RightFinger.cx,RightFinger.cy,RightFinger.cz,RightFingerEnd.cw,RightFingerEnd.cx,RightFingerEnd.cy,RightFingerEnd.cz,LeftShoulder.Gqw,LeftShoulder.Gqx,LeftShoulder.Gqy,LeftShoulder.Gqz,LeftShoulder.Gdqw,LeftShoulder.Gdqx,LeftShoulder.Gdqy,LeftShoulder.Gdqz,LeftShoulder.Lqw,LeftShoulder.Lqx,LeftShoulder.Lqy,LeftShoulder.Lqz,LeftShoulder.rx,LeftShoulder.ry,LeftShoulder.rz,LeftShoulder.lax,LeftShoulder.lay,LeftShoulder.laz,LeftShoulder.cw,LeftShoulder.cx,LeftShoulder.cy,LeftShoulder.cz,LeftShoulder.ax,LeftShoulder.ay,LeftShoulder.az,LeftShoulder.mx,LeftShoulder.my,LeftShoulder.mz,LeftShoulder.gx,LeftShoulder.gy,LeftShoulder.gz,LeftShoulder.Ax,LeftShoulder.Ay,LeftShoulder.Az,LeftShoulder.Mx,LeftShoulder.My,LeftShoulder.Mz,LeftShoulder.Gx,LeftShoulder.Gy,LeftShoulder.Gz,LeftShoulder.em,LeftArm.Gqw,LeftArm.Gqx,LeftArm.Gqy,LeftArm.Gqz,LeftArm.Gdqw,LeftArm.Gdqx,LeftArm.Gdqy,LeftArm.Gdqz,LeftArm.Lqw,LeftArm.Lqx,LeftArm.Lqy,LeftArm.Lqz,LeftArm.rx,LeftArm.ry,LeftArm.rz,LeftArm.lax,LeftArm.lay,LeftArm.laz,LeftArm.cw,LeftArm.cx,LeftArm.cy,LeftArm.cz,LeftArm.ax,LeftArm.ay,LeftArm.az,LeftArm.mx,LeftArm.my,LeftArm.mz,LeftArm.gx,LeftArm.gy,LeftArm.gz,LeftArm.Ax,LeftArm.Ay,LeftArm.Az,LeftArm.Mx,LeftArm.My,LeftArm.Mz,LeftArm.Gx,LeftArm.Gy,LeftArm.Gz,LeftArm.em,LeftForearm.Gqw,LeftForearm.Gqx,LeftForearm.Gqy,LeftForearm.Gqz,LeftForearm.Gdqw,LeftForearm.Gdqx,LeftForearm.Gdqy,LeftForearm.Gdqz,LeftForearm.Lqw,LeftForearm.Lqx,LeftForearm.Lqy,LeftForearm.Lqz,LeftForearm.rx,LeftForearm.ry,LeftForearm.rz,LeftForearm.lax,LeftForearm.lay,LeftForearm.laz,LeftForearm.cw,LeftForearm.cx,LeftForearm.cy,LeftForearm.cz,LeftForearm.ax,LeftForearm.ay,LeftForearm.az,LeftForearm.mx,LeftForearm.my,LeftForearm.mz,LeftForearm.gx,LeftForearm.gy,LeftForearm.gz,LeftForearm.Ax,LeftForearm.Ay,LeftForearm.Az,LeftForearm.Mx,LeftForearm.My,LeftForearm.Mz,LeftForearm.Gx,LeftForearm.Gy,LeftForearm.Gz,LeftForearm.em,LeftHand.Gqw,LeftHand.Gqx,LeftHand.Gqy,LeftHand.Gqz,LeftHand.Gdqw,LeftHand.Gdqx,LeftHand.Gdqy,LeftHand.Gdqz,LeftHand.Lqw,LeftHand.Lqx,LeftHand.Lqy,LeftHand.Lqz,LeftHand.rx,LeftHand.ry,LeftHand.rz,LeftHand.lax,LeftHand.lay,LeftHand.laz,LeftHand.cw,LeftHand.cx,LeftHand.cy,LeftHand.cz,LeftHand.ax,LeftHand.ay,LeftHand.az,LeftHand.mx,LeftHand.my,LeftHand.mz,LeftHand.gx,LeftHand.gy,LeftHand.gz,LeftHand.Ax,LeftHand.Ay,LeftHand.Az,LeftHand.Mx,LeftHand.My,LeftHand.Mz,LeftHand.Gx,LeftHand.Gy,LeftHand.Gz,LeftHand.em,LeftFinger.cw,LeftFinger.cx,LeftFinger.cy,LeftFinger.cz,LeftFingerEnd.cw,LeftFingerEnd.cx,LeftFingerEnd.cy,LeftFingerEnd.cz,Neck.Lqw,Neck.Lqx,Neck.Lqy,Neck.Lqz,Neck.rx,Neck.ry,Neck.rz,Neck.cw,Neck.cx,Neck.cy,Neck.cz,Head.Gqw,Head.Gqx,Head.Gqy,Head.Gqz,Head.Gdqw,Head.Gdqx,Head.Gdqy,Head.Gdqz,Head.Lqw,Head.Lqx,Head.Lqy,Head.Lqz,Head.rx,Head.ry,Head.rz,Head.lax,Head.lay,Head.laz,Head.cw,Head.cx,Head.cy,Head.cz,Head.ax,Head.ay,Head.az,Head.mx,Head.my,Head.mz,Head.gx,Head.gy,Head.gz,Head.Ax,Head.Ay,Head.Az,Head.Mx,Head.My,Head.Mz,Head.Gx,Head.Gy,Head.Gz,Head.em,HeadEnd.cw,HeadEnd.cx,HeadEnd.cy,HeadEnd.cz
0,0,-0.229371,105.781425,-1.820767,0.01,259.880005,261.037323,0.48881,-0.282244,-0.44258,0.696797,-0.000843,0.000717,-0.000051,0.000849,0.998621,0.001233,0.052441,0.002212,0.002709,0.104924,0.004573,0.001017,0.000705,-0.004538,1,0,100,0,0.999574,-0.00902,-0.144815,32.05497,-26.674223,-49.7528,0.036045,-0.128926,0.087891,4010,-112,-440,3534,-1869,-3367,50,2,0,0.49324,0.523778,-0.562332,0.536805,0.348253,-0.001869,-0.001024,-0.000195,0.001458,0.999998,-0.000251,-0.000776,-0.002051,-0.0005,-0.001552,-0.004103,0.007926,-0.000508,-0.005167,0,-8.834017,93.689568,0.916262,-0.245795,0.207678,0.959811,-8.600658,-23.563696,53.842251,-0.217813,0.080573,-0.062812,-1060,841,4104,604,-1610,4314,22,-4,-19,0.01,259.880005,261.037323,0.282867,39.630001,976.23999,312.609558,0.477144,-0.615427,0.531014,0.334077,-0.000024,-0.000063,-0.000134,0.000131,1,-0.000176,-0.000513,0.000567,-0.000352,-0.001027,0.001134,0.00018,0.001218,-0.000162,0,-8.983981,48.839684,-0.720949,-0.356981,0.131075,0.9437,-13.619775,-34.494358,56.366253,-0.015699,-0.013194,-0.009313,-1464,655,3877,77,-2288,4474,21,11,0,0.557164,-0.026701,0.343805,0.010009,0.938608,-0.00118,-0.001691,-0.001725,0.000604,0.999999,-0.000445,-0.001175,-0.000938,-0.000889,-0.00235,-0.001876,0.00085,-0.005835,-0.003958,0,-9.220869,6.47239,-3.679571,0.012021,-0.998437,-0.021418,-32.342182,-66.846214,30.96661,-0.134505,0.21263,0.191053,46,-4073,-77,-1153,-4678,2685,8,18,-14,1.104804,-2.598382,-2.598382,0,0,0,-7.959897,0.959988,8.904328,0,-6.979214,0.955162,18.677952,0,-9.508194,0.967425,-6.526213,0.743393,-0.425526,0.492715,0.153382,0.000132,0.001367,0.000865,0.000374,0.999997,-0.001006,-0.001201,-0.002024,-0.002007,-0.002407,-0.004045,0.006371,-0.000904,-0.002206,0,8.887797,93.770599,-0.950049,-0.222971,0.647397,0.733612,2.75766,9.327122,57.984657,0.15823,-0.003256,0.048557,-929,2693,3122,1320,683,4561,20,3,3,0.264868,0.733574,-0.312185,0.521225,0.304524,-0.000003,0.001341,0.000451,0.00061,1,0.000671,0.00062,-0.000043,0.001342,0.00124,-0.000086,-0.003676,0.004499,-0.004688,0,8.748616,48.918293,-2.520405,0.106965,0.684226,0.722471,14.392077,9.413468,65.961143,0.088883,-0.033993,0.13851,489,2881,3059,2090,862,5224,21,-8,-29,0.57862,0.602997,-0.124124,0.786993,-0.040373,0.000208,-0.001078,-0.000302,0.000542,0.999999,-0.000089,-0.001549,0.000238,-0.000179,-0.003099,0.000477,-0.001915,0.001946,-0.008719,0,8.457756,6.551499,-5.481387,-0.223419,0.977398,0.04321,-29.639847,64.132118,43.068745,-0.118941,-0.052502,-0.063212,-1007,4017,162,-766,4598,3541,20,-5,-4,1.212543,-2.597399,-2.596415,0,0,0,9.733092,1.027743,7.096085,0,10.720288,1.014096,16.869343,0,8.174561,1.049108,-8.333412,1,-0.00007,-0.000068,-0.000298,-0.00014,-0.000135,-0.000597,0,-0.021444,104.999939,0.013471,1,-0.000192,-0.000185,-0.000816,-0.000383,-0.00037,-0.001631,0,-0.171753,118.635498,-0.90068,0.500601,0.296481,-0.585534,0.564489,-0.003766,-0.007084,0.000288,0.007361,1,-0.000192,-0.000185,-0.000816,-0.000383,-0.00037,-0.001631,0.002257,0.000118,0.005365,0,-0.349589,132.230026,-2.295115,0.246921,0.272435,-0.929473,2.406992,-16.341856,-47.013821,0.024268,0.095048,0.061706,1084,1149,-3827,1458,-1020,-2950,24,5,-11,0.034893,0.496216,0.243057,0.687766,-0.470819,-0.011729,-0.007187,0.010921,-0.000124,0.999998,-0.000312,0.001314,0.001276,-0.00062,0.002629,0.002551,0.002854,0.002562,-0.004457,0,-5.801153,146.725861,-1.322442,-0.103539,0.390314,-0.884238,-16.341234,37.113888,-27.418243,0.185884,-0.048677,0.06613,-424,1664,-3720,-476,2680,-1346,30,3,1,0.012563,0.713735,-0.520423,0.264125,0.387275,-0.003006,0.005415,0.007364,0.007798,0.999967,0.002594,0.006324,-0.004404,0.005133,0.012672,-0.008775,0.001557,0.001557,-0.000463,0,-18.292303,146.68866,-3.51383,0.246627,0.202799,0.933912,24.940962,-14.360466,42.100891,0.115846,-0.05546,0.129264,913,879,4073,2671,-1263,3662,30,-1,-16,0.057741,0.701219,-0.574778,0.343029,0.245464,-0.003078,0.003007,0.005891,0.007608,0.999938,0.004527,0.003388,-0.009546,0.00899,0.006862,-0.019062,0.002767,-0.00054,-0.000701,0,-45.314655,145.410858,-0.082489,-0.097483,0.282525,0.962871,13.455108,-10.873455,49.438244,0.015848,-0.101673,-0.059442,-505,1214,4009,1790,-743,4459,51,-5,-29,0.091942,0.256964,-0.629952,0.640705,-0.355849,0.000064,0.002756,-0.001235,-0.007058,0.999935,-0.004743,-0.006045,0.00843,-0.009589,-0.012009,0.016917,0.000221,-0.002293,0.00568,0,-70.806679,144.610046,7.807077,-0.978123,-0.026414,-0.161386,-47.625046,-18.816969,11.969269,-0.017096,0.111084,0.361659,-4063,-192,-639,-2639,-1267,1493,65,-11,17,0.094141,0,-79.331352,144.20787,10.332594,0,-87.855682,143.805969,12.85818,0.557372,0.564753,0.607249,0.040482,-0.001867,-0.000011,0.001789,-0.000971,0.999999,0.000974,0.000072,-0.000386,0.001948,0.000145,-0.000772,0.00257,-0.00392,-0.003456,0,5.165502,146.733444,-2.46774,0.719966,0.303237,-0.641088,31.038395,27.649519,-6.049366,-0.107243,-0.062485,0.035453,2832,1374,-2698,3145,2052,238,31,10,1,0.135671,0.614095,-0.682069,0.285581,0.275884,-0.002863,0.009475,0.01192,0.017479,0.999999,-0.00082,0.000716,0.000361,-0.001639,0.001433,0.000721,0.000045,-0.0021,-0.005175,0,16.921303,146.743729,-7.22493,-0.110944,-0.001767,0.996698,13.581923,-22.354254,38.999901,-0.001472,0.044538,0.022118,-488,-78,4244,1757,-1733,3657,22,-9,-13,0.035257,0.712752,-0.533075,0.264787,0.371085,0.000533,0.002255,0.000269,0.002025,0.999998,-0.000172,-0.002052,-0.000009,-0.000345,-0.004103,-0.000017,0.002656,0.003386,-0.004258,0,44.022213,145.33374,-9.90204,0.193464,0.241556,0.944827,27.148104,-17.462042,45.272064,0.031451,-0.188314,-0.197954,784,1014,3873,2522,-1192,3980,32,18,8,0.176395,0.174298,-0.785948,0.571014,0.160779,-0.001908,-0.000543,-0.00002,-0.000518,0.999999,-0.000403,0.000794,-0.000561,-0.000808,0.001587,-0.001123,-0.000249,0.002215,0.001531,0,70.612923,143.968002,-7.953031,-0.87845,-0.188345,0.471791,-32.211536,-41.997929,18.411951,-0.053731,0.182229,-0.054063,-3673,-834,1912,-1409,-3118,1973,23,8,6,0.188451,0,79.478157,143.500565,-7.321186,0,88.343025,143.033417,-6.689572,1,0.000052,0.000614,0.000143,0.000104,0.001227,0.000286,0,-0.358317,148.229996,-2.272893,0.053534,0.903033,-0.228915,0.359532,-0.000743,0.00746,0.001535,-0.017639,1,0.000039,0.000456,0.000106,0.000077,0.000912,0.000213,-0.001047,-0.004106,-0.004855,0,-0.329275,160.112671,-1.887859,-0.388133,-0.866309,-0.267113,-1.230296,-49.911934,1.432583,0.135961,-0.037767,-0.33307,-1712,-3678,-1094,1181,-3287,434,17,-10,-19,0.032703,0,-0.134199,178.000549,0.142774
